Segment_ID,Mode,Text,Word_Count
935,allo,ba ni nyon mongs pas log par khrid kyang de las bzlog pa'i,13
936,auto,nye du gang yang med par bstan to / / rten med ces bya ba ni mi rtag pa dang skad cig mas bcom pa'i tshe sdod pa'i mthu med pa'i don to / / tshe rabs gcig nas gcig ces bya ba ni khams gsum gyi nang du 'khor ba'i / / lus kyi kha brgyud ces bya ba ni / skye gnas bzhi yi ming la brtags / / zhes bya ba'i tha tshig go / / rjes su rab 'gro ba zhes bya ba ni / 'gro ba drug po dag gi nang du'o / / de yi rjes su dge dang mi dge 'brang / / zhes bya ba ni lha la sogs pa'i skye gnas su lus blangs kyang / sems dang 'brel pa ma yin gyi /,133
953,allo,/ las dge ba la sogs pa'i bag chags kho na dang 'brel,13
954,auto,bar bstan to / / gzhan ni go bar zad do / / 'dod chags shas che ba zhes bya ba ni sgrub pa po kha cig go / / mi gtsang sha,33
955,allo,tshil dang / pags pa keng,6
956,auto,rus blta bas rnam par bzlog / ces bya ba ni gnyen po rnam par thar pa'i lam mi sdug pa'i ting nge 'dzin bsgom par bstan te / de yang / thog mar pags pa'i rim pa 'di / / rang gi blo yis tha,46
959,allo,dad phye / / sha yang,6
960,auto,rus pa'i dra ba las / / shes rab mtshon gyis gung du phye / / rus pa rnams kyang dbye byas nas / / rkang gi bar du,29
961,allo,blta bya zhing / / 'di la snying po ci yod ces / / bdag nyid kyis ni brtag par gyis /,22
966,auto,/ zhes ji skad bshad pa lta bu'o / / byams dang zhes bya ba ni sgrub pa po la la zhe sdang gi shas che ba la gnyen,29
967,allo,po byams pa'i ting nge 'dzin bsgom par bstan te,10
968,auto,/ de la dang por gang zag yon tan dang ldan pa bkur sti bya bar 'os pa bla ma lta bu'i gnas shig la dad pa bskyed nas skyes bu dam pa 'di bde bar gyur cig snyam,39
969,allo,pa'i yid la byed pa 'jug par byed de / ji srid du 'di sems chung ngu 'byung ba de srid du,22
970,auto,'jug par byed do / / de nas gang zag sdug pa la sems gtod par byed de / de la yang ji srid du gang zag snga ma,29
971,allo,dang mnyam pa'i sems bskyed pa de srid du / sems gtod par byed do / / de nas gang zag tha mal pa la gtod par byed de snga ma bzhin no / / de nas gang zag mi sdug pa la gtod par byed de snga ma bzhin no / / gal te 'di la gang zag sha khon can,62
978,auto,zhig yod na / de la 'di bde bar gyur cig snyam pa'i sems bskyed par bya ste / de la yang ji srid du snga ma dag dang lhan cig mnyam pa'i sems bskyed pa de srid du skyed par,41
979,allo,byed de / 'di tsam gyis na byams pa'i sems kyis rnam par grol ba mtshams tha dad pa bsgoms pa yin no / / de phyin chad ni phyogs khyad par byed pa'i dbang gis yid la byed par rig par bya'o / / snying rje zhes bya ba ni gang zag sdug bsngal ba mgon med pa skyabs med pa,62
984,auto,la dmigs nas / rim pa 'di nyid kyis 'jug par bya'o / / 'di'i phan yon yang rnam par snang mdzad kyi rgyud phyi ma las / / gang gis rta dang 'dra ba'i sems / / mnyam par gzhag pas btul,43
985,allo,nas su / / byams dang snying rje brtan byas na / / dngos grub brtan pa mod la thob / / ces ji skad gsungs pa lta bu'o / / chus gdab zhe sdang la zhes bya ba ni byams pa dang snying rjes zhe sdang gi me bsad pa'am / yang na dge ba'i rtsa ba bskyed,59
988,auto,pa'i don to / / gti mug ces bya ba ni mi shes pa ste / sgrub,17
989,allo,pa po la la'i rgyud la gti mug gi shas che zhes bya ba'i tha tshig go / / rten 'brel lam gyis so zhes bya,26
990,auto,ba ni gti mug gi gnyen po ste / 'di ltar ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas / skye ba'i rkyen gyis rga shi zhes bya ba'i bar du'o / / de bzhin du ma rig pa ma byung na,46
991,allo,'du byed rnams kyang mi mngon / skye ba ma byung na rga shi'i bar du yang mi mngon pa zhig na zhes bya ba la sogs pa,28
992,auto,rgyas par mdo sde las ji skad 'byung ba bzhin blta bar bya ste / 'dir ni yi ge mangs su dogs pas ma spros so / / re zhig cig na dgra yang mdza' bor 'gyur / / zhes bya ba la sogs pas ni nges pa med par bstan to / / blo gros ldan pas nam yang chags,61
997,allo,mi bya / / zhes bya ba ni sgrub pa po'i phyin ci log gi blo bzlog par,18
998,auto,rtsol ba rnams kyis zhes bya ba'i tha tshig,9
1001,allo,go / / gnyen la dga',6
1002,auto,ba'i sems kyi rnam rtog dag / bzlog nas zhes bya ba'i shugs kyis ni dgra la zhe sdang bzlog dgos par yang go bar bya'o / / de ltar na dge ba la sems ci bder 'jog nus kyi de lta ma yin te mdza' ba bzung na ni / ha cang yang byed 'dod par 'gyur / mi mdza' bas bzung na ni / thams cad kyi thams cad du byed mi 'dod par gyur pas / rjes su chags pa,83
1009,allo,dang khong khro ba'i sems gnyis dang ldan pas ni chos,11
1010,auto,mnyam pa nyid de khong du chud par byed mi nus so / / sngags 'chang,16
1013,allo,nam yang smra bar mi bya'o /,7
1014,auto,/ zhes bya ba ni bzlas brjod la sbyor ba'i dus su thams cad bkag go / / ji ste dgos pa yod na sngags g.yog dang / / bzlas brjod zin nas cung zad smra bar bya / / zhes bya ba ni bsnyen pa la zhugs pa'i tshe bzlas brjod dang mdo sde bklag pa ma gtogs pa'i tshig mi smra ba'i brtul zhugs la gnas pa'i dus su yang ched che ba zhig yod na / / sngags g.yog kho na cung zad,86
1029,allo,smra bar skabs phye ba'o / / me tog dri snod ces bya ba la,15
1032,auto,sogs pas ni lha mnyes par bya ba'i don du dge ba gang dang gang spyad pa'o / / sangs rgyas byang chub mchog tu bsngo bar bya / / zhes bya ba ni thabs mkhas par 'bras bu yongs su mi zad par bya ba'i phyir rgya chen por bsngo bar bstan to / / chu klung zhes bya ba ni phyogs tha dad pa nas 'bab pa'i ro sna tshogs dang ldan pa'o / / rgya mtshor phyin pa na / / lan tshwa'i ror ni gcig tu gyur / / ces bya ba ni der son pa'i,100
1039,allo,dbang gis ro gcig par gyur par bstan to,9
1040,auto,/ / de bzhin zhes bya ba ni dpe brjod pa de bzhin du zhes bya ba'i tha,18
1041,allo,tshig go / / rgyal ba'i,6
1042,auto,ror ni gcig tu 'gyur / /,7
1043,allo,zhes bya ba ni tshul khrims dang,7
1044,auto,brtson 'grus la sogs pa sgo tha dad pa nas bsgrubs pa yang / 'bras bu sangs rgyas kho nar 'grub par bstan pa'i,24
1045,allo,don to / / 'bras bu'i phyir sA lu bskyed kyis zhes bya ba la sogs pas ni de ltar dge ba spyad do,24
1046,auto,cog sangs rgyas nyid du bsngos na nam mkha' la 'gro ba la sogs pa'i rig sngags 'chang du mi 'grub par dogs pa'i rtog pa bsal te / tshig gi don gzhan ni go bar zad do / / sog ma dper brjod pa ni lha dang mi'i longs spyod la snying po med par zhar la bstan pa'i tha tshig go / / tshe ring ba legs par thob pa zhes bya ba ni srog gcod pa spangs pa'i 'bras bu'o / / dang zhes bya ba ni mi dge ba lhag ma dgu spang ba'i tshul khrims la yang de bzhin du spro ba bskyed par bya ba'i tha tshig go / / chos bzhin bsgrubs zhes bya ba ni / dge,125
1053,allo,ba bcu'i tshul bzhin spyod pa'o / / yul dag rnyed pa zhes bya ba ni de'i dbang gis mngon par mtho ba'i dpal mngon du phyogs par 'gyur zhes bya ba'i tha tshig go / / skyo,38
1062,auto,ba med par 'gyur zhing zhes,6
1063,allo,bya ba ni dge ba bcu'i 'bras bu'i phan yon dpag tu med par rdzogs pa'i phyir rgyu nyid zad mi shes par bsngo ba'i don to / / 'gro ba'i bsam pa,33
1068,auto,rnams ni rtag tu rdzogs par bya / / zhes bya ba ni dpag bsam gyi shing ljon pa'am yid bzhin gyi nor bu lta bur sems can rnams kyi re ba sna tshogs skong ba'i mthu dang ldan par gyur cig ces bsngo bar bstan to / / grags dang ma grags zhes bya ba la sogs pa ni 'jig rten gyi chos brgyad brjod pa ste / rab bcom ste zhes bya ba ni mi rtag pa la sogs pa la / dmigs pas so sor brtag ces bya ba'i tha tshig go / / sdig pa'i gnas su gyur pa zhes bya ba ni 'jig rten pa'i phan yon grags pa,114
1083,allo,la sogs pa zhig byung nas chags shing rgyags pa ni sdig pa'i gnas yin no / /,18
1084,auto,de bzhin du 'jig rten pa'i skyon ma grags pa la sogs pa rnams byung ba'i tshe / zhum zhing 'khrug pa yang sdig pa'i,25
1085,allo,gnas yin no / / spang bar bya zhes bya ba ni thams cad du'o / / lhan cig mi gnas ltar zhes bya ba ni rgya mtsho chen po'i nang du mi ro bor na / klu mthu bo che rnams kyis gcig gi gnas nas gcig tu phul te / mthar phyin pa ni dper brjod pa'o / / de bzhin rnam rtog sems kyis sdig byas pa / /,72
1086,auto,zhes bya ba ni chags pa nas le lo'i bar gyis dbang du gyur pa'o / / sngags pa skad cig tsam yang gnas mi bya / / zhes bya ba ni ma chags pa nas brtson 'grus kyi bar gyis gsal bar bya ba'i don to / / rtse gcig sems kyis zhes bya ba ni rnam par rtog pas glags mi thod ba'i zhi gnas dang lhag mthong gis 'khyud pa'i ting nge 'dzin to / / zlos la mngon par dga' ba yi / / zhes bya ba ni bzlas brjod shes rab dang ldan pas sgrib pa bsal ba'i dbang gis bzlas brjod la zhen te ting nge 'dzin gyi bde ba dang ldan zhes bya ba'i tha tshig go / / lus la chos kyang de bzhin 'bar bar 'gyur / / zhes bya ba ni ting nge 'dzin thob pas sems byang ste / dga' ba thob pa'i dbang gis lus kyang byang nas rig sngags 'chang lha'i gzugs su gyur te / gzi brjid thob bo zhes bya ba'i don to /,179
1119,allo,/ gzhan ni go bar zad do / / de ltar bzlas brjod byed pa'i sgrub pa pos /,19
1120,auto,/ nyin gcig bzhin du byas nas zhes bya ba ni bsod snyoms blang ba dang / bzlas brjod bya ba dang / mdo sde bklag pa dang / mchod rten gdab pa la sogs pa'i dge ba spyad pa 'ba' zhig gis nyin par gyi dus 'das par bya ba'i tha tshig go / / bzlas pa phul nas zhes bya ba ni 'phags pa rmugs 'dzin la sogs te nor can gyi rigs sgrub pa la ni bsod nams kyi tshogs bstan par bya ba'i don to / / bzlas brjod byas pa rnams gser gyi bum pa rin po che sna tshogs kyis spras pa'i nang du bcug ste / kha pad+ma dkar pos bcad nas lha'i phyag tu dbul bar bsam par byed ces grag go / / gsang sngags gzhan la ni 'dis mi bsgre ste / bzlas brjod byas pa'i bsod nams kyi tshogs 'phel bar bya ba'i don du / rang gi lha la dbul bar bstan te / ji skad du / sangs rgyas,172
1121,allo,bcom ldan 'das thams cad la dge ba'i rtsa ba thams cad phul nas / bsod nams kyi phung po yongs su bsdus pa'i bsod nams kyi phung po dpag tu ma mchis shing bsam gyis mi khyab,38
1122,auto,pa de bzhin gshegs pa'i ye shes kyis mkhyen pa gang lags pa des bdag brtan par gyur nas zhes bya ba dang 'dra'o / / nub mo zhes bya ba ni nyin par mi nyal bar bstan to / / ku sha bting nas nyal bar bya / / zhes bya ba ni khri la mi nyal bar bstan to / / byams pa zhes bya ba ni sems can,71
1127,allo,rnams bde ba dang phrad par,6
1128,auto,shog cig pa'i bsam pa'o / / snying rje zhes bya ba ni sdug bsngal ba rnams de dang bral bar shog shig pa'i bsam pa'o / / dga' ba zhes bya ba ni bde ba rnams dang mi 'bral bar shog shig pa'i bsam pa'o / / btang snyoms zhes bya ba ni phan pa dang bde bas gzhan dag gi nyon mongs pa mi skye bar bya ba'i phyir kun nas nyon mongs pa med pa'i bsam pa'o / / ldan zhes bya ba ni rang gi lha'i lhag pa'i ting nge 'dzin la gnas pa'i zhar la de rnams rjes su dran,105
1139,allo,par bya ba tsam du zad kyi / rgyun gyi ting,11
1140,auto,nge 'dzin rnams rnam par phye ste bsgom pa lta bu ni ma yin no / / bcas par dran byas te zhes bya ba ni lha dang gtong ba dang tshul khrims so / / shA ri'i bu,39
1141,allo,la phyag 'tshal nas nyal ba ni bsod nams 'phel ba'i,11
1142,auto,don du nyal ba ste / rig pa mchog gi rgyud chen po las,14
1143,allo,/ thub pa sangs rgyas gnyis pa ni / / 'phags pa,12
1144,auto,sha ra dwa ti'i bu / / lha dang lha min dri zar bcas / / klu dang gnod sbyin tshogs kyis mchod / / ces gsungs pa'i phyir ro / / nga la thal sbyar btud nas nyal / / zhes bya ba ni log 'dren rmongs par bya ba'i don du ste / yang rgyud de nyid las / de bzhin dam pa grub pa de / / rig sngags 'chang kun,74
1145,allo,dbang phyug rje / / dpa' bo gcig po dgra thul ba / / rdo rje 'dzin la phyag 'tshal lo / / zhes gsungs pa'i phyir ro / / sdig pa mtha' dag zad par bya / / zhes bya ba ni rim pa de rnams spyad pas so / / le'u gsum pa'i don bshad zin to // // sor bcu zhes bya ba la sogs pas ni rdo rje rnams,73
1150,auto,kyi tshad bstan to / / rig sngags 'chang nyid ces bya ba ni nam mkhar 'gro ba kho na'o / / sa rnams thob pa zhes bya ba ni yul thams cad la dbang ba'i rgyal po'o / / rgyal po'i don du zhes bya ba ni rgyal phran don du gnyer ba'o / / rin chen 'byung ba ni de'i gter rgya mtsho yin no / / don kun sgrub pa zhes bya ba ni yul thams cad la / lcags gsum gyi zhes bya ba ni gser dang dngul dang zangs rnams bsres pa'i rdo rje zhes bya ba'i tha tshig go / / gdon gzhan zhes bya ba ni gnod sbyin ma gtogs,117
1161,allo,pa thams cad do / / seng ldeng zhes bya ba ni de'i,13
1162,auto,rdo rjes gzhom pa'i don to / / dpal zhes bya ba ni dbang phyug gi don 'byor pa'o / / tshe zhes bya ba ni brtan pa dang srid pa'o / / nor rdzas zhes bya ba ni gter la sogs pa dang rta,45
1169,allo,la sogs pa 'phel bar grub pa'o / / sha za sgrub pa la yang rtag tu shis / / zhes bya ba,23
1172,auto,yang ba ru ra'i shing las byas pa'i rdo rje nyid do / / gzugs bsgyur ba zhes bya ba ni mi las byol song la sogs par bsgyur zhing brdzu'o / / sa,34
1175,allo,las byas pa'i rdo rje zhes bya ba ni rig pa,11
1176,auto,mchog gi rgyud chen po las / chu ngogs gnyis ka nas blangs pa'i sa zhes gsungs so / / yid du 'ong ba'i 'dod pa zhes bya ba ni 'dod pa'i yon tan rnam lnga,36
1177,allo,yid bzhin du 'byor par sgrub pa'o / / dbyibs legs,11
1178,auto,zhes bya ba ni chu zheng 'tsham pa'o / / 'jam zhing zhes bya ba ni byi dor legs pa'o / / ma nyams zhes bya ba ni mtshan nyid rdzogs pa'o / / yang na ya yo med pa'i don to / / rma med ces bya ba ni sel lam 'phan med pa'o / / rdo rje rtse lnga zhes bya ba ni de thams cad kyi dbyibs te rigs lnga'i ngo bo nyid du bstan pa'i don to / / gzhan ni go bar zad do / / rdo rje med na grub par mi 'gyur ro / / zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las / ji skad du / rdo rje de ni bcangs pa yis / / bgegs dang log 'dren thams cad dang / / gang dag gnod par byed pa rnams / / shin tu skrag nas 'byer bar byed / / ces bya ba dang / de bzhin du las kyi rdo rje zhes bya ste / de nyid smad kyi las kyang byed / / 'di ni sgrub pa,186
1193,allo,po rnams kyi / / gsang,6
1194,auto,zhing phra ba gcig pur bsgrags / / zhes gsungs pa'i phyir ro / / khu tshur bcangs nas zhes bya ba ni,23
1197,allo,rig sngags 'chang dngos grub la mi rtsol,8
1198,auto,ba rnams kyi ngor gsungs so / / ldong ros zhes bya ba la sogs pas ni sgrub pa po'i rdzas kyi mtshan nyid bstan te / de,28
1199,allo,yang cho ga zhib mo kha cig tu gsang sngags gsungs la / rdzas gang,15
1200,auto,las sgrub pa ma gsungs pa dang / gzhan dag tu rdzas thams cad la sgrub ces khungs phyung la / rdzas dngos su ma bstan pa rnams spyi'i rgyud 'di dang sbyar ro / / rdzas ni bcu bdun sgrub pa po de rnams kyis / / zhes bya ba ni grangs nges pa ste de dag blta ba dang / gzung ba dang / sbyang ba dang / rab tu grub par byed pa dang / rig pa mchog gi rgyud chen po de dag las 'byung ste / 'dir yi ge mangs su dogs nas ma spros so / / grub pa rnam pa gsum rnams grub par byed / / ces bya ba ni / de dag sbyangs nas bsgrubs na 'bar ba dang / dud pa 'byung ba dang / tshe'i bye brag gis rab dang 'bring dang tha ma'i dngos grub thob pa'i don to / / rang sngags cho gar lhag par bshad pa gang / / zhes bya ba ni so so'i cho ga zhib mo dag tu 'dir ma smos pa'i rdzas zhig byung na yang sgrub tu rung zhes bya ba'i tha tshig go / / der yang grub pa rnam pa gsum du mthong / / zhes bya ba ni rdzas bcu bdun las lhag pa'i 'gal ba med de / / dngos grub tu gyur par bstan to / / bgegs dang log 'dren grub par mi dga' ba / / zhes bya ba ni de dag gi rang bzhin bstan to / / rig,257
1213,allo,pa'i tshogs rnams kyi ni mdun nas rgyu / / zhes bya ba,13
1214,auto,la sogs pas ni de dag gi spyod pa bstan to / / rnam pa,15
1219,allo,bzhi yod de zhes bya ba ni de dag gi rigs kyi sdom,13
1220,auto,ste / 'og nas rigs gnyis 'byung bas bsnan na rigs drug tu bgegs thams cad 'dus so /,19
1221,allo,/ 'jig rten skyong ba bzhi,6
1222,auto,zhes bya ba ni rgyal po chen po bzhi'o / / de dag g.yog 'khor zhes bya ba ni rgyal po chen po bzhi'i,24
1223,allo,g.yog 'khor du gtogs pa'o / / mya ngan med pa zhes bya ba yang de,16
1226,auto,nyid de bgegs kyi rigs rnams 'jig ces bya ba'i sde dpon ming ngo / / de yi g.yog 'khor bye ba phrag bdun rnams / / zhes bya ba ni,31
1233,allo,rnam par 'jig gi rigs la gtogs pa mya ngan med pa'i g.yog gi grangs so / / de,19
1236,auto,dag gsang sngags sgrub la bgegs byed do / / zhes bya ba ni rgyal po chen po bzhi yis gsang sngags sgrub pa rnams la bgegs byed pa'i don to / / sa stengs mtha' dag kun du bgegs kyang byed / / ces bya ba ni rang gi rigs dang gzhan la yang byed de / 'jig rten las 'das pa dang 'jig rten pa thams cad la yang go bar bya'o / / gzhan ni go sla bas mi phye'o / / khros shing 'khrugs nas phyir yang phyogs par 'gyur / / zhes bya ba ni bgegs kyi dbang du gyur pa'i nyes dmigs bstan pa ste / bdag dang gnas dang rdzas rnams bsrung bar gsungs pa rnams khyad du bsad de ma byas pas dngos grub kyi snod du mi rung ba'i don to / / sems ni 'jungs shing zhes bya ba ni ser sna'i dbang gis gzhan gyi 'byor pa mi bzod pa'o / / rmongs pa zhes bya ba ni blun pas ma dpyad par byas pa'o / / lha zhes bya ba ni bgegs sprul par byin gyis rlob pa rnams so / / log 'dren bgegs kyi lugs 'di gtod / / ces bya ba ni phrag dog gi bar gtod pa'i don to / / rig pa mchog gi rgyud chen po las / ji skad du / lha rnams la yang lha min rnams / / 'thab pa'i phyir ni dang ba ltar / / sems can rnams la bgegs byed phyir / / de bzhin bgegs rnams 'byung bar 'gyur / / zhes gsungs so / / rnam par snang mdzad,275
1249,allo,mngon par rdzogs par byang chub pa'i rgyud chen po las ni gzhan du bka' stsal te / sngon chad ser sna bsten pa'i phyir / / bgegs ni rang gi sems las byung / / zhes gsungs so / / gnyen po yang de nyid las ji skad du / de yi rgyu ni gzhig pa'i phyir / / gang du sems dang sems,65
1252,auto,'byung ba'i / / rtog pa thams cad spong ba dang / / rnam par rtog pa las byung ba'i / / spros pa thams cad 'gag 'gyur ba / / byang chub sems zhes bshad pa yin / / zhes gsungs te / de dang yang sbyar bar bya'o / / bzlog mi nus zhes bya ba ni bgegs mi byed pa'i lugs sdod par mi nus pa'i don to / / bgegs kyis 'jigs su rung ba byas pa dag / ces bya ba ni rig pa mchog gi rgyud chen po las ji skad du / log 'dren de dag ni bsod nams kyang zad par byed de / log 'dren rnams kyis reg pa tsam gyis lha'i lo stong gi bar du pha rol tu phyin pa drug bsags pa'i bsod nams kyi phung po yang thal bar rlog par byed cing / rig sngags sgrub pa'i bsod nams kyang zad par byed de / des na rig sngags 'grub par mi 'gyur ro zhes gsungs so / / sngar bshad pa ni de dag zlog par byed / / ces bya ba la sogs pas ni gong du bzlas brjod dang dkyil 'khor du 'jug par gsungs pa dag go / / gzhan ni go bar zad do / / 'di ltar phan tshun du ni 'gro ba na / / rig pa 'don pa'i sems ni g.yeng,233
1267,allo,bar byed / / ces bya ba,7
1268,auto,ni bgegs 'jug ces bya bar go bar bya ste / rgyud de nyid las / nges par gnas pa la yang gnas nas / gnas su 'gro ba la yang gom pa re re la log 'dren rnams glags tshol ba'i phyir,43
1273,allo,'khod pa yang yod do zhes gsungs so / / dper na chu nang grib ma snang ba ltar / / zhes bya ba ni grib ma chu'i nang du 'byung ba na / thogs pa'am song ba'i rjes shul mi snang bar gting du phyin to / / de bzhin mi,52
1276,auto,yi lus la 'jug par 'gyur / / zhes bya ba yang thogs pa med cing rma med par 'jug,20
1277,allo,pa'i don to / / 'khru tshe gzhan la zhes bya ba la sogs pa ni bgegs kyi rigs drug so so la yang khyad par du bgegs byed pa rnams kyis rang bzhin bstan pa ste tshul ni 'og nas 'chad do / / ma brtsal me ni 'byung ba ltar,52
1280,auto,/ / zhes bya ba ni rang dbang med par 'byung ba'i dpe'o / / 'dod chags me chen zhes bya ba des dge ba'i rtsa ba thams cad bsreg pa'i don to / / g.yo zhing 'gul,38
1283,allo,ba zhes ni bya ba'i bgegs / / zhes bya ba la sogs pas ni khyad par du bgegs byed pa de,22
1288,auto,dag sgrub pa po la 'dzin pa'i dus dang / zin pa'i mtshan ma bstan pa ste tshig gi don ni go sla bas ma phye'o / / bgegs kyis brlams pa zhes bya ba ni des zin nas mi'i rang bzhin gyur pa'o / / phyogs na lam min lam du mthong / / zhes bya ba ni log pa'i spyod pa la 'jug pa'o / / gzhan ni go bar zad do / / bgegs dang log 'dren rnam par gzhig pa'i phyir / / zhes bya ba ni de dag gzhom pa'i don du zhes bya ba'i tha tshig go / / bdud rtsi thab sbyor drag shul las can sbyor / / sngags pa de yis gsang sngags lam zhugs pa / / zhes bya ba yang rgyud de nyid las / / de bas na rig sngags 'chang gis nyi ma shar phyogs su kha bltas la / rtag tu chu khyor ba gang gtor nas khro bo'i gsang sngags kyang lan bdun brjod par bya ste / ji skad du / bdag ming 'di zhes bya ba rig sngags che ge mo zhig sgrub kyis khyed yid dga' bar gyis shig ces smra bar bya'o / / bgegs dang log 'dren rnams,208
1303,allo,kyis yang mi tshugs / / zhes bya ba ni bdud,11
1304,auto,rtsi thab sbyor gyi lam du zhugs pa'i phan yon bstan pa ste / yang rgyud de nyid las des log 'dren rnams dga' zhing mgu la yid dga' bar 'gyur te / dngos grub sbyin par byed cing sems kyang dang bar 'gyur ro zhes gsungs so / / bgegs kyi rnam grangs mang po de dag gi ngo lon dang gnyen po tha dad,66
1315,allo,pa yang rgyud de las rgyas par so sor phye ste bstan pa,13
1318,auto,rnams 'dir yi ge mangs su dogs te ma spros pas rgyud nyid las blta bar bya'o / / phyugs lhas zhes bya ba la sogs pas ni dbang bskur ba'i gnas bstan to / / shing gcig ces bya ba ni rab tu grub par byed pa'i rgyud chen po las / kun du zlum po'i shing drung ngam / / zhes gsungs so / / gzhan ni go bar zad do / / dkyil 'khor gru bzhi lham pa khru bzhi'i tshad / / ces bya ba ni dkyil 'khor gyi phyi'i rgya'i ra ba'i tshad do / / tshon rtsi rnam pa,105
1327,allo,sna tshogs zhes bya ba ni dkar po dang dmar po dang ser,13
1328,auto,po dang ljang gu dang nag po rnams te / de yang dbus su ni khru phyed,17
1331,allo,pa'i sa khru do dor ro / / phyogs kyi lha rnams gnas ni yongs su gzung / / zhes bya ba ni de'i phyi rim khyon khru gang zhig yod pa'i sum cha 'khor sar gzhag ste,38
1332,auto,/ sum gnyis la lha rnams dgod pa ni gsang ba'i dkyil 'khor las,14
1333,allo,/ ji skad du / brgya byin gyi ni rdo rjer gsungs / / me lha'i phyag rgya zhugs thab yin / / gshin rje'i phyag rgya be con yin / / bden bral gyi ni ral gri yin / / chu bdag gi ni zhags par bshad / / rlung gi phyag rgya rgyal mtshan yin / / ku be+e ra yi dbyug to yin / / dbang phyug gi ni rtse gsum gsungs / / sa yi,79
1338,auto,phyag rgya bum pa yin / / nyi zla'i phyag rgya zlum por bya / / zhes gsungs te / shar phyogs nas brtsam par bya'o / / zla ba ni mdung rtse gsum pa dang rdo rje'i bar du gzhag ste dkar por bya'o / / nyi ma ni ral gri dang zhags pa'i bar du gzhag ste shin tu dmar por bya'o / / sa'i lha mo'i bum pa ni zhags pa dang rgyal mtshan gyi bar du gzhag go / / sgo bzhi pa la zhes bya ba yang rgyud de nyid las / dbus su sgo ni gdod par bya /,105
1343,allo,/ ngos gnyis su ni tshad dag kyang /,9
1344,auto,/ bzhi bzhi dag ni dor bar bya / / zhes gsungs so / / ku sha'i rtswa yang dgram zhes bya ba ni dkyil 'khor gyi ri mo la ma bab pa'i tha ma thog thag rtse mos rtsa ba mnan nas bskor ro / / bza' ba zhes bya ba ni khur ba,55
1347,allo,sna tshogs so / / sha chang la phug ces bya,11
1348,auto,ba ni spyir smos kyang / lha gzhan la sbyin par bya ba ma yin te / gshin rje dang bden bral la sbyin no / / 'bras bu mang po zhes bya ba ni shing thog sna tshogs so / /,42
1351,allo,gtor ma sbyin zhes bya ba ni gtor,8
1352,auto,ma de dag sbyar nas 'khor ba'i snam bu la so so'i mdun du dbab bo / / bum pa zhes bya ba ni tshad dang dbyibs ni 'dir yi ge mangs su dogs nas,35
1357,allo,ma spros te / 'gro lding gi bum,8
1358,auto,pa'i cho ga las blta bar bya'o / / pad+ma dmar po'i mdog 'dra ba / / zhes bya ba ni so btang,23
1359,allo,legs pas kha dog dmar por gyur pa'o / / nag po ra,13
1360,auto,ri med ces bya ba ni so btang nyes pa'i skyon,11
1361,allo,med pa'o / / rin chen bcas zhes bya ba,10
1362,auto,ni gsang ba'i dkyil 'khor las ji skad du / byi ru dang ni sa le sbram / / dung dang mu tig,23
1363,allo,nor bu ste / / rin,6
1364,auto,chen kun zhes bya ba la / / lnga po 'di,11
1365,allo,dag shes par bya / / zhes gsungs so / / sman dang,13
1366,auto,zhes bya ba yang de nyid las / / sing ha bya kr-i ka ra Ni / / ha sa ha sa de ba ste / / sman rnams kun zhes bya ba la / / lnga po 'di dag shes par bya / / zhes gsungs so / / 'bru dang zhes bya ba yang de nyid las / / 'bras kyi so ba mo sran gre'u / / nas dang til dang gro dang lnga / / 'bru rnams kun zhes bya ba,85
1373,allo,ni / / las rnams kun,6
1374,auto,la 'di dag gzung / / zhes gsungs so / / spos chus bkang zhes bya ba ni 'phags,19
1377,allo,pa 'jam dpal gyi rgyud chen po las / tsan+dan dang ga pur dang gur kur gyis bsre ba,19
1380,auto,gsungs so / / bzhi zhes bya ba ni bum pa re re'i nang,14
1381,allo,du lha re re spyan 'dren pa'i phyir ro / / ldum bus,13
1382,auto,kha bkang zhes bya ba ni rig pa mchog gi rgyud chen po las / 'o ma yod pa'i shing gi,21
1383,allo,yal gas kha brgyan par gsungs so / / ras kyis mgul ba,13
1384,auto,dkris zhes bya ba ni ras phran dkar po kha tshar ma god pa khye'u gtsang gis mgrin pa bcing ba'i don to / / lus dmar po dang ki li ki li dang / / 'gro lding ba'i,39
1385,allo,zhes bya ba'i lha 'di dag ni phyag na rdo rje'i thugs kyi,13
1386,auto,rang bzhin snying po zhes bya ste / gtan tshigs ni 'og nas 'chad do / / sogs pa zhes bya ba ni 'phags pa stobs po che las rig par bya ste / 'og nas sbyin sreg gi skabs su yang las thams cad la sbyar bar 'byung ste / ji skad du / me yi mtshan ma 'di rnams mthong nas ni / / stobs po che yis mar gyi sbyin sreg bya / / zhes 'byung bas lha gzhan ma yin par mngon no / / khro bo snga ma gsum po nas,96
1395,allo,bzlas pa yang ma yin te / bum pa bzhi yod,11
1396,auto,la / bzlas brjod byed cing bum pa re res bkru / / zhes 'byung ba dang 'gal ba'i phyir ro / / brgyar bzlas te zhes bya ba ni bum pa re re la lha re res brgya rtsa brgyad bzlas pa'i don to / / khor yug tu ni gzhag par bya / / zhes bya ba ni khrus byed pa'i sa bor ba'i phyi rim gyi grwa bzhir yang ku sha bting nas,76
