Segment_ID,Mode,Text,Word_Count
911,allo,zhes bya ba ni phyin,5
912,auto,ci log tu slu ba'i tha tshig,7
913,allo,go,1
914,auto,/,1
915,allo,/ 'dod,2
916,auto,dgur,1
917,allo,yul,1
918,auto,la,1
919,allo,mngon dga',2
920,auto,ba,1
921,allo,/ / zhes pa ni,5
922,auto,'dod,1
923,allo,chags la sogs pa'i yul la,6
924,auto,so sor zhen par rgyu ba'i don to / / g.yo zhing 'phyen pa zhes bya,16
925,allo,ba,1
926,auto,ni mi brtan pa'o / / nges par gdul bar bya zhes bya,13
927,allo,ba ni,2
928,auto,rang gi lha'i bzlas brjod la 'bad pa'i dus su rang yan du mi gtong bar dgug pa'i don to / / gang tshe zlos dga'i sems ni zhi ba la / / brten pas nyid kyi dran pa rmongs gyur na / / zhes bya ba ni rgod pa las dgug drags pas bying bar gyur pa'o / / langs nas bcag cing zhes bya ba la sogs pas ni gnyid bsal ba'i thabs bstan pa'o / / las kyi dbang gyur zhes bya ba ni des skyid sdug tu gyur pa'o / / bdag po med ces bya ba ni sdug bsngal las skyob,106
929,allo,par,1
930,auto,byed pa'i,2
931,allo,rje dbon,2
932,auto,'ga' yang med pa'i don to / / mgon med,10
933,allo,ces,1
934,auto,bya,1
935,allo,ba ni nyon mongs pas log par khrid kyang de las bzlog pa'i,13
936,auto,nye du gang yang med par bstan to / / rten med ces bya ba ni mi rtag pa dang skad cig mas bcom pa'i tshe sdod pa'i mthu med pa'i don to / / tshe rabs gcig nas gcig ces bya ba ni khams gsum gyi,47
937,allo,nang du 'khor ba'i,4
938,auto,/ / lus kyi kha brgyud ces bya ba ni / skye gnas bzhi yi ming,16
939,allo,la,1
940,auto,brtags / /,3
941,allo,zhes bya ba'i tha,4
942,auto,tshig go / / rjes su rab 'gro ba,9
943,allo,zhes,1
944,auto,bya ba ni / 'gro ba drug po,8
945,allo,dag,1
946,auto,gi nang du'o,3
947,allo,/,1
948,auto,/ de yi rjes su dge dang mi dge,9
949,allo,'brang / / zhes bya,5
950,auto,ba ni lha la sogs pa'i skye gnas su lus blangs kyang / sems dang 'brel pa,17
951,allo,ma,1
952,auto,yin gyi /,3
953,allo,/ las dge ba la sogs pa'i bag chags kho na dang 'brel,13
954,auto,bar bstan to / / gzhan ni go bar zad do / / 'dod chags shas che ba zhes bya ba ni sgrub pa po kha cig go / / mi gtsang sha,33
955,allo,tshil dang / pags pa keng,6
956,auto,rus blta bas rnam par bzlog / ces bya ba ni gnyen po rnam par thar pa'i lam mi sdug pa'i ting nge,23
957,allo,'dzin bsgom par,3
958,auto,bstan te / de yang / thog mar pags pa'i rim pa 'di / / rang gi blo yis tha,20
959,allo,dad phye / / sha yang,6
960,auto,rus pa'i dra ba las / / shes rab mtshon gyis gung du phye / / rus pa rnams kyang dbye byas nas / / rkang gi bar du,29
961,allo,blta bya zhing / / 'di la snying po ci yod,11
962,auto,ces / / bdag,4
963,allo,nyid,1
964,auto,kyis ni brtag par gyis,5
965,allo,/,1
966,auto,/ zhes ji skad bshad pa lta bu'o / / byams dang zhes bya ba ni sgrub pa po la la zhe sdang gi shas che ba la gnyen,29
967,allo,po byams pa'i ting nge 'dzin bsgom par bstan te,10
968,auto,/ de la dang por gang zag yon tan dang ldan pa bkur sti bya bar 'os pa bla ma lta bu'i gnas shig la dad pa bskyed nas skyes bu dam pa 'di bde bar gyur cig snyam,39
969,allo,pa'i yid la byed pa 'jug par byed de / ji srid du 'di sems chung ngu 'byung ba de srid du,22
970,auto,'jug par byed do / / de nas gang zag sdug pa la sems gtod par byed de / de la yang ji srid du gang zag snga ma,29
971,allo,dang mnyam pa'i sems bskyed pa de srid du / sems gtod par byed do / / de nas gang zag tha mal pa,24
972,auto,la,1
973,allo,gtod,1
974,auto,par byed,2
975,allo,de snga,2
976,auto,ma,1
977,allo,bzhin no / / de nas gang zag mi sdug pa la gtod par byed de snga ma bzhin no / / gal te 'di la gang zag sha khon can,31
978,auto,zhig yod na / de la 'di bde bar gyur cig snyam pa'i sems bskyed par bya ste / de la yang ji srid du snga ma dag dang lhan cig mnyam pa'i sems bskyed pa de srid du skyed par,41
979,allo,byed de / 'di tsam gyis na byams pa'i sems kyis rnam par grol ba mtshams tha dad pa bsgoms pa yin no / / de phyin chad ni phyogs khyad par byed pa'i dbang gis yid la byed par rig par bya'o / / snying rje zhes bya ba ni gang zag,53
980,auto,sdug bsngal ba,3
981,allo,mgon,1
982,auto,med pa skyabs med,4
983,allo,pa,1
984,auto,la dmigs nas / rim pa 'di nyid kyis 'jug par bya'o / / 'di'i phan yon yang rnam par snang mdzad kyi rgyud phyi ma las / / gang gis rta dang 'dra ba'i sems / / mnyam par gzhag pas btul,43
985,allo,nas su / / byams dang snying rje brtan byas na / / dngos grub brtan pa mod la thob / / ces ji skad gsungs pa lta bu'o / / chus gdab zhe sdang la zhes bya ba ni byams pa dang snying rjes zhe sdang gi me bsad pa'am / yang,53
986,auto,na dge ba'i rtsa ba,5
987,allo,bskyed,1
988,auto,pa'i don to / / gti mug ces bya ba ni mi shes pa ste / sgrub,17
989,allo,pa po la la'i rgyud la gti mug gi shas che zhes bya ba'i tha tshig go / / rten 'brel lam gyis so zhes bya,26
990,auto,ba ni gti mug gi gnyen po ste / 'di ltar ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas / skye ba'i rkyen gyis rga shi zhes bya ba'i bar du'o / / de bzhin du ma rig pa ma byung na,46
991,allo,'du byed rnams kyang mi mngon / skye ba ma byung na rga shi'i bar du yang mi mngon pa zhig na zhes bya ba la sogs pa,28
992,auto,rgyas par mdo sde las ji skad 'byung ba bzhin blta bar bya ste / 'dir ni yi ge mangs su dogs pas ma spros so / / re zhig cig na dgra yang mdza' bor 'gyur / / zhes,40
993,allo,bya ba la,3
994,auto,sogs pas ni nges pa med par bstan to / / blo gros ldan pas,15
995,allo,nam,1
996,auto,yang chags,2
997,allo,mi bya / / zhes bya ba ni sgrub pa po'i phyin ci log gi blo bzlog par,18
998,auto,rtsol ba rnams kyis zhes bya ba'i,7
999,allo,tha,1
1000,auto,tshig,1
1001,allo,go / / gnyen la dga',6
1002,auto,ba'i sems kyi rnam rtog dag / bzlog nas zhes bya ba'i shugs kyis ni dgra la zhe sdang bzlog dgos par yang go bar bya'o / /,28
1003,allo,de,1
1004,auto,ltar,1
1005,allo,na,1
1006,auto,dge ba la sems ci bder 'jog nus kyi de lta ma yin te mdza' ba bzung na ni / ha cang yang byed 'dod par 'gyur / mi mdza' bas,31
1007,allo,bzung,1
1008,auto,na ni / thams cad kyi thams cad du byed mi 'dod par gyur pas / rjes su chags pa,20
1009,allo,dang khong khro ba'i sems gnyis dang ldan pas ni chos,11
1010,auto,mnyam pa nyid de khong du chud par byed mi nus so,12
1011,allo,/,1
1012,auto,/ sngags 'chang,3
1013,allo,nam yang smra bar mi bya'o /,7
1014,auto,/ zhes bya ba ni bzlas brjod la sbyor ba'i dus su thams cad bkag go / / ji ste dgos pa yod na,24
1015,allo,sngags,1
1016,auto,g.yog,1
1017,allo,dang /,2
1018,auto,/,1
1019,allo,bzlas brjod,2
1020,auto,zin nas cung zad smra bar bya / / zhes bya ba ni bsnyen pa,15
1021,allo,la,1
1022,auto,zhugs,1
1023,allo,pa'i tshe bzlas,3
1024,auto,brjod dang mdo sde bklag pa ma gtogs pa'i tshig mi,11
1025,allo,smra ba'i brtul zhugs la,5
1026,auto,gnas pa'i dus su yang ched che ba zhig yod na / / sngags,14
1027,allo,g.yog kho na cung,4
1028,auto,zad,1
1029,allo,smra bar skabs phye ba'o / / me,8
1030,auto,tog dri snod ces,4
1031,allo,bya ba la,3
1032,auto,sogs pas ni lha mnyes par bya ba'i don du dge ba gang dang gang spyad pa'o / / sangs rgyas byang chub mchog tu bsngo bar bya / / zhes bya ba ni thabs mkhas,36
1033,allo,par 'bras,2
1034,auto,bu yongs,2
1035,allo,su mi zad,3
1036,auto,par bya ba'i phyir rgya chen por bsngo bar bstan to / / chu klung zhes bya ba ni phyogs tha dad pa nas 'bab pa'i ro sna tshogs dang ldan pa'o / / rgya mtshor phyin pa na / / lan tshwa'i ror ni gcig tu gyur / / ces bya ba ni der,55
1037,allo,son,1
1038,auto,pa'i,1
1039,allo,dbang gis ro gcig par gyur par bstan to,9
1040,auto,/ / de bzhin zhes bya ba ni dpe brjod pa de bzhin du zhes bya ba'i tha,18
1041,allo,tshig go / / rgyal ba'i,6
1042,auto,ror ni gcig tu 'gyur / /,7
1043,allo,zhes bya ba ni tshul khrims dang,7
1044,auto,brtson 'grus la sogs pa sgo tha dad pa nas bsgrubs pa yang / 'bras bu sangs rgyas kho nar 'grub par bstan pa'i,24
1045,allo,don to / / 'bras bu'i phyir sA lu bskyed kyis zhes bya ba la sogs pas ni de ltar dge ba spyad do,24
1046,auto,cog sangs rgyas nyid du bsngos na nam mkha' la 'gro ba la sogs pa'i,15
1047,allo,rig,1
1048,auto,sngags 'chang,2
1049,allo,du,1
1050,auto,mi 'grub par dogs pa'i rtog pa bsal te / tshig gi don gzhan ni go bar,17
1051,allo,zad,1
1052,auto,do / / sog ma dper brjod pa ni lha dang mi'i longs spyod la snying po med par zhar la bstan pa'i tha tshig go / / tshe ring ba legs par thob pa zhes bya ba ni srog gcod pa spangs pa'i 'bras bu'o / / dang zhes bya ba ni mi dge ba lhag ma dgu spang ba'i tshul khrims la yang de bzhin du spro ba bskyed par bya ba'i tha tshig go / / chos bzhin bsgrubs zhes bya ba ni / dge,88
1053,allo,ba bcu'i tshul bzhin spyod pa'o /,7
1054,auto,/ yul dag rnyed,4
1055,allo,pa zhes,2
1056,auto,bya ba ni,3
1057,allo,de'i,1
1058,auto,dbang gis mngon,3
1059,allo,par mtho ba'i dpal,4
1060,auto,mngon du phyogs par,4
1061,allo,'gyur zhes bya ba'i tha tshig go / / skyo,10
1062,auto,ba med par 'gyur zhing zhes,6
1063,allo,bya ba ni dge ba bcu'i 'bras,7
1064,auto,bu'i phan yon dpag,4
1065,allo,tu med par rdzogs pa'i phyir,6
1066,auto,rgyu,1
1067,allo,nyid zad mi shes par bsngo ba'i don to / / 'gro ba'i bsam pa,15
1068,auto,rnams ni rtag tu rdzogs par bya / / zhes bya,11
1069,allo,ba ni,2
1070,auto,dpag bsam gyi shing ljon pa'am yid,7
1071,allo,bzhin gyi,2
1072,auto,nor bu lta bur sems can rnams kyi re ba sna tshogs skong ba'i mthu dang ldan,17
1073,allo,par gyur,2
1074,auto,cig,1
1075,allo,ces bsngo,2
1076,auto,bar,1
1077,allo,bstan to /,3
1078,auto,/,1
1079,allo,grags,1
1080,auto,dang ma grags zhes bya ba la sogs pa ni 'jig rten gyi chos brgyad brjod pa ste / rab bcom ste zhes bya ba ni mi rtag pa la sogs pa la / dmigs pas so sor brtag ces bya ba'i tha tshig go / / sdig pa'i,49
1081,allo,gnas su,2
1082,auto,gyur pa zhes bya ba ni 'jig rten pa'i phan yon grags pa,13
1083,allo,la sogs pa zhig byung nas chags shing rgyags pa ni sdig pa'i gnas yin no / /,18
1084,auto,de bzhin du 'jig rten pa'i skyon ma grags pa la sogs pa rnams byung ba'i tshe / zhum zhing 'khrug pa yang sdig pa'i,25
1085,allo,gnas yin no / / spang bar bya zhes bya ba ni thams cad du'o / / lhan cig mi gnas ltar zhes bya ba ni rgya mtsho chen po'i nang du mi ro bor na / klu mthu bo che rnams kyis gcig gi gnas nas gcig tu phul te / mthar phyin pa ni dper brjod pa'o / / de bzhin rnam rtog sems kyis sdig byas pa / /,72
1086,auto,zhes bya ba ni chags pa nas le lo'i,9
1087,allo,bar,1
1088,auto,gyis dbang du gyur pa'o / / sngags pa skad cig tsam yang gnas mi bya / / zhes bya ba ni ma chags pa nas brtson 'grus kyi,29
1089,allo,bar,1
1090,auto,gyis gsal bar bya ba'i don to / / rtse gcig sems kyis zhes bya ba ni rnam par rtog pas glags mi thod ba'i zhi gnas dang lhag mthong gis 'khyud pa'i ting nge 'dzin to / / zlos la mngon par dga' ba yi,46
1091,allo,/ / zhes,3
1092,auto,bya ba ni bzlas brjod shes rab,7
1093,allo,dang ldan,2
1094,auto,pas sgrib pa bsal ba'i,5
1095,allo,dbang gis bzlas,3
1096,auto,brjod,1
1097,allo,la,1
1098,auto,zhen te ting nge 'dzin gyi bde ba,8
1099,allo,dang ldan zhes,3
1100,auto,bya ba'i,2
1101,allo,tha tshig,2
1102,auto,go,1
1103,allo,/,1
1104,auto,/ lus la chos kyang de bzhin 'bar bar,9
1105,allo,'gyur /,2
1106,auto,/,1
1107,allo,zhes bya,2
1108,auto,ba ni ting nge,4
1109,allo,'dzin thob pas,3
1110,auto,sems,1
1111,allo,byang,1
1112,auto,ste / dga' ba thob pa'i dbang gis lus kyang byang nas rig,13
1113,allo,sngags 'chang lha'i,3
1114,auto,gzugs,1
1115,allo,su,1
1116,auto,gyur te,2
1117,allo,/,1
1118,auto,gzi brjid thob bo zhes bya ba'i don to /,10
1119,allo,/ gzhan ni go bar zad do / / de ltar bzlas brjod byed pa'i sgrub pa pos /,19
1120,auto,/ nyin gcig bzhin du byas nas zhes bya ba ni bsod snyoms blang ba dang / bzlas brjod bya ba dang / mdo sde bklag pa dang / mchod rten gdab pa la sogs pa'i dge ba spyad pa 'ba' zhig gis nyin par gyi dus 'das par bya ba'i tha tshig go / / bzlas pa phul nas zhes bya ba ni 'phags pa rmugs 'dzin la sogs te nor can gyi rigs sgrub pa la ni bsod nams kyi tshogs bstan par bya ba'i don to / / bzlas brjod byas pa rnams gser gyi bum pa rin po che sna tshogs kyis spras pa'i nang du bcug ste / kha pad+ma dkar pos bcad nas lha'i phyag tu dbul bar bsam par byed ces grag go / / gsang sngags gzhan la ni 'dis mi bsgre ste / bzlas brjod byas pa'i bsod nams kyi tshogs 'phel bar bya ba'i don du / rang gi lha la dbul bar bstan te / ji skad du / sangs rgyas,172
1121,allo,bcom ldan 'das thams cad la dge ba'i rtsa ba thams cad phul nas / bsod nams kyi phung po yongs su bsdus pa'i bsod nams kyi phung po dpag tu ma mchis shing bsam gyis mi khyab,38
1122,auto,pa de bzhin gshegs pa'i ye shes kyis mkhyen,9
1123,allo,pa,1
1124,auto,gang,1
1125,allo,lags,1
1126,auto,pa des bdag brtan par gyur nas zhes bya ba dang 'dra'o / / nub mo zhes bya ba ni nyin par mi nyal bar bstan to / / ku sha bting nas nyal bar bya / / zhes bya ba ni khri la mi nyal bar bstan to / / byams pa zhes bya ba ni sems can,59
1127,allo,rnams bde ba dang phrad par,6
1128,auto,shog cig pa'i bsam pa'o / / snying rje zhes bya ba,12
1129,allo,ni,1
1130,auto,sdug,1
1131,allo,bsngal ba rnams,3
1132,auto,de,1
1133,allo,dang bral bar shog,4
1134,auto,shig pa'i bsam pa'o,4
1135,allo,/ /,2
1136,auto,dga' ba zhes,3
1137,allo,bya,1
1138,auto,ba ni bde ba rnams dang mi 'bral bar shog shig pa'i bsam pa'o / / btang snyoms zhes bya ba ni phan pa dang bde bas gzhan dag gi nyon mongs pa mi skye bar bya ba'i phyir kun nas nyon mongs pa med pa'i bsam pa'o / / ldan zhes bya ba ni rang gi lha'i lhag pa'i ting nge 'dzin la gnas pa'i zhar la de rnams rjes su dran,73
1139,allo,par bya ba tsam du zad kyi / rgyun gyi ting,11
1140,auto,nge 'dzin rnams rnam par phye ste bsgom pa lta bu ni ma yin no / / bcas par dran byas te zhes bya ba ni lha dang gtong ba dang tshul khrims so / / shA ri'i bu,39
1141,allo,la phyag 'tshal nas nyal ba ni bsod nams 'phel ba'i,11
1142,auto,don du nyal ba ste / rig pa mchog gi rgyud chen po las,14
1143,allo,/ thub pa sangs rgyas gnyis pa ni / / 'phags pa,12
1144,auto,sha ra dwa ti'i bu / / lha dang lha min dri zar bcas / / klu dang gnod sbyin tshogs kyis mchod / / ces gsungs pa'i phyir ro / / nga la thal sbyar btud nas nyal / / zhes bya ba ni log 'dren rmongs par bya ba'i don du ste / yang rgyud de nyid las / de bzhin dam pa grub pa de / / rig sngags 'chang kun,74
1145,allo,dbang phyug rje / / dpa' bo gcig po dgra thul ba / / rdo rje 'dzin la phyag 'tshal lo / / zhes gsungs pa'i phyir ro / / sdig pa mtha' dag zad par bya,37
1146,auto,/ /,2
1147,allo,zhes bya,2
1148,auto,ba,1
1149,allo,ni rim pa de rnams spyad pas so / / le'u gsum pa'i don bshad zin to // // sor bcu zhes bya ba la sogs pas ni rdo rje rnams,31
1150,auto,kyi tshad bstan to / / rig sngags 'chang nyid ces bya ba ni nam mkhar 'gro ba kho na'o / / sa rnams thob pa zhes bya,28
1151,allo,ba ni,2
1152,auto,yul thams cad la dbang ba'i,6
1153,allo,rgyal,1
1154,auto,po'o,1
1155,allo,/,1
1156,auto,/ rgyal po'i don du zhes bya ba ni rgyal phran don du gnyer ba'o / / rin chen 'byung ba ni de'i gter rgya mtsho yin no / / don kun sgrub pa zhes bya ba ni yul thams cad la / lcags gsum gyi zhes bya ba ni gser dang dngul dang,54
1157,allo,zangs rnams bsres,3
1158,auto,pa'i rdo rje zhes bya ba'i tha tshig go / / gdon gzhan zhes bya ba ni gnod,18
1159,allo,sbyin,1
1160,auto,ma gtogs,2
1161,allo,pa thams cad do / / seng ldeng zhes bya ba ni de'i,13
1162,auto,rdo rjes gzhom pa'i don to / / dpal zhes bya ba ni dbang phyug gi don 'byor pa'o / / tshe zhes bya,24
1163,allo,ba ni brtan pa,4
1164,auto,dang srid pa'o / / nor rdzas zhes bya ba ni gter la,13
1165,allo,sogs,1
1166,auto,pa,1
1167,allo,dang,1
1168,auto,rta,1
1169,allo,la sogs pa 'phel bar grub pa'o / / sha za sgrub pa la yang rtag tu shis,18
1170,auto,/ / zhes bya,4
1171,allo,ba,1
1172,auto,yang ba ru ra'i shing las byas pa'i rdo rje nyid do / / gzugs bsgyur ba zhes bya ba ni mi las byol song la sogs,27
1173,allo,par,1
1174,auto,bsgyur zhing brdzu'o / / sa,6
1175,allo,las byas pa'i rdo rje zhes bya ba ni rig pa,11
1176,auto,mchog gi rgyud chen po las / chu ngogs gnyis ka nas blangs pa'i sa zhes gsungs so / / yid du 'ong ba'i 'dod pa zhes bya ba ni 'dod pa'i yon tan rnam lnga,36
1177,allo,yid bzhin du 'byor par sgrub pa'o / / dbyibs legs,11
1178,auto,zhes bya ba ni chu zheng 'tsham pa'o / / 'jam zhing zhes bya ba ni byi dor legs pa'o / / ma nyams zhes bya ba ni mtshan nyid rdzogs pa'o / / yang,35
1179,allo,na ya yo,3
1180,auto,med,1
1181,allo,pa'i don to,3
1182,auto,/ / rma med ces bya ba ni sel lam 'phan med pa'o / / rdo rje rtse lnga zhes bya ba ni de thams cad kyi dbyibs te rigs lnga'i ngo bo nyid du bstan pa'i don to / / gzhan ni go bar zad do / / rdo rje med na grub par mi 'gyur ro / / zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las / ji,76
1183,allo,skad du /,3
1184,auto,rdo,1
1185,allo,rje de ni bcangs pa,5
1186,auto,yis / / bgegs dang log 'dren thams cad dang /,11
1187,allo,/ gang,2
1188,auto,dag gnod par byed pa rnams / / shin tu skrag nas 'byer bar byed / / ces bya ba dang / de bzhin du las kyi rdo rje,29
1189,allo,zhes bya ste / de,5
1190,auto,nyid smad kyi las kyang,5
1191,allo,byed,1
1192,auto,/ / 'di ni sgrub pa,6
1193,allo,po rnams kyi / / gsang,6
1194,auto,zhing phra ba gcig pur bsgrags /,7
1195,allo,/,1
1196,auto,zhes gsungs pa'i phyir ro / / khu tshur bcangs nas zhes bya ba ni,15
1197,allo,rig sngags 'chang dngos grub la mi rtsol,8
1198,auto,ba rnams kyi ngor gsungs so / / ldong ros zhes bya ba la sogs pas ni sgrub pa po'i rdzas kyi mtshan nyid bstan te / de,28
1199,allo,yang cho ga zhib mo kha cig tu gsang sngags gsungs la / rdzas gang,15
1200,auto,las sgrub pa ma gsungs pa dang / gzhan dag tu rdzas thams cad la sgrub ces khungs phyung la /,21
1201,allo,rdzas,1
1202,auto,dngos su ma bstan pa rnams spyi'i rgyud 'di dang sbyar ro / / rdzas ni,16
1203,allo,bcu,1
1204,auto,bdun,1
1205,allo,sgrub pa po de,4
1206,auto,rnams kyis / / zhes bya ba ni grangs nges pa ste de dag blta ba dang / gzung ba dang / sbyang ba dang / rab tu grub par byed pa dang / rig pa mchog gi rgyud chen po de dag las 'byung ste / 'dir yi ge mangs su dogs nas ma spros so / / grub pa rnam pa gsum rnams grub par byed / / ces bya ba ni / de dag sbyangs nas bsgrubs na 'bar ba dang / dud pa 'byung ba dang / tshe'i bye brag gis rab dang 'bring dang tha ma'i dngos grub thob pa'i don to / / rang sngags cho gar lhag par bshad pa gang / / zhes bya ba ni so so'i cho ga zhib mo dag tu 'dir ma smos pa'i rdzas zhig byung na yang sgrub tu rung zhes bya ba'i tha tshig go / / der yang grub pa rnam pa,158
1207,allo,gsum,1
1208,auto,du mthong,2
1209,allo,/,1
1210,auto,/ zhes bya ba ni rdzas bcu bdun las,9
1211,allo,lhag pa'i 'gal ba med,5
1212,auto,de / / dngos grub tu gyur par bstan to / / bgegs dang log 'dren grub par mi dga' ba / / zhes bya ba ni de dag gi rang bzhin bstan to / / rig,37
1213,allo,pa'i tshogs rnams kyi ni mdun nas rgyu / / zhes bya ba,13
1214,auto,la sogs pas ni de dag gi,7
1215,allo,spyod,1
1216,auto,pa bstan to / /,5
1217,allo,rnam,1
1218,auto,pa,1
1219,allo,bzhi yod de zhes bya ba ni de dag gi rigs kyi sdom,13
1220,auto,ste / 'og nas rigs gnyis 'byung bas bsnan na rigs drug tu bgegs thams cad 'dus so /,19
1221,allo,/ 'jig rten skyong ba bzhi,6
1222,auto,zhes bya ba ni rgyal po chen po bzhi'o / / de dag g.yog 'khor zhes bya ba ni rgyal po chen po bzhi'i,24
1223,allo,g.yog 'khor du gtogs pa'o / / mya ngan med pa,11
1224,auto,zhes bya ba yang,4
1225,allo,de,1
1226,auto,nyid de bgegs kyi rigs rnams 'jig ces bya ba'i sde dpon ming ngo / / de,17
1227,allo,yi g.yog,2
1228,auto,'khor bye ba,3
1229,allo,phrag,1
1230,auto,bdun,1
1231,allo,rnams,1
1232,auto,/ / zhes bya ba ni,6
1233,allo,rnam par 'jig gi rigs la gtogs pa mya ngan med pa'i g.yog,13
1234,auto,gi grangs so /,4
1235,allo,/ de,2
1236,auto,dag gsang sngags sgrub la bgegs,6
1237,allo,byed do,2
1238,auto,/ / zhes bya ba,5
1239,allo,ni,1
1240,auto,rgyal po chen po bzhi yis gsang sngags,8
1241,allo,sgrub,1
1242,auto,pa rnams,2
1243,allo,la bgegs byed,3
1244,auto,pa'i don to / / sa stengs mtha' dag kun du bgegs kyang byed / / ces,17
1245,allo,bya,1
1246,auto,ba ni rang gi rigs dang gzhan la yang byed de / 'jig rten las 'das pa dang 'jig rten pa thams cad la yang go bar bya'o / / gzhan ni go sla bas mi phye'o / / khros shing 'khrugs nas phyir yang phyogs par 'gyur / / zhes bya ba ni bgegs kyi dbang du gyur pa'i nyes dmigs bstan pa ste / bdag dang gnas dang rdzas rnams bsrung bar gsungs pa rnams khyad du bsad de ma byas pas dngos grub kyi snod du mi rung ba'i don to / / sems ni 'jungs shing zhes bya ba ni ser sna'i dbang gis gzhan gyi 'byor pa mi bzod pa'o / / rmongs pa zhes bya ba ni blun pas ma dpyad par byas pa'o / / lha zhes bya ba ni bgegs sprul par byin gyis rlob pa rnams so / / log 'dren bgegs kyi lugs 'di gtod / / ces bya ba ni phrag dog gi bar gtod pa'i don to / / rig pa mchog gi rgyud chen po las / ji skad du / lha rnams la yang lha min rnams / / 'thab pa'i phyir ni dang ba ltar / / sems can rnams la bgegs byed phyir / / de bzhin bgegs rnams 'byung bar 'gyur / / zhes gsungs so / /,225
1247,allo,rnam,1
1248,auto,par snang mdzad,3
1249,allo,mngon par rdzogs par byang chub pa'i rgyud chen po las ni gzhan du bka' stsal te / sngon chad ser sna bsten pa'i phyir / / bgegs ni rang gi sems las byung / / zhes gsungs so / / gnyen po yang de nyid las ji skad du / de yi rgyu ni gzhig pa'i phyir /,59
1250,auto,/ gang du sems dang,5
1251,allo,sems,1
1252,auto,'byung ba'i / / rtog pa thams cad spong ba dang / / rnam,14
1253,allo,par,1
1254,auto,rtog pa las byung ba'i / / spros pa,9
1255,allo,thams,1
1256,auto,cad 'gag 'gyur ba / / byang chub sems zhes bshad,11
1257,allo,pa yin / /,4
1258,auto,zhes gsungs te / de dang yang sbyar bar bya'o / / bzlog mi nus zhes bya,17
1259,allo,ba ni bgegs mi,4
1260,auto,byed pa'i lugs sdod par mi nus pa'i don to / / bgegs kyis 'jigs su rung,17
1261,allo,ba byas pa dag,4
1262,auto,/ ces bya ba ni rig pa mchog gi rgyud chen po las ji skad du,16
1263,allo,/ log 'dren de,4
1264,auto,dag ni bsod nams kyang zad par byed de / log 'dren rnams kyis reg pa tsam gyis lha'i lo stong gi bar du pha rol tu phyin pa drug bsags pa'i bsod nams kyi phung po yang thal bar rlog par byed cing / rig sngags sgrub pa'i bsod nams kyang zad par byed de / des na rig sngags 'grub par mi 'gyur ro zhes gsungs so / / sngar bshad pa ni de dag zlog par byed /,81
1265,allo,/,1
1266,auto,ces bya ba la sogs pas ni gong du bzlas brjod dang dkyil 'khor du 'jug par gsungs pa dag go / / gzhan ni go bar zad do / / 'di ltar phan tshun du ni 'gro ba na / / rig pa 'don pa'i sems ni g.yeng,49
1267,allo,bar byed / / ces bya ba,7
1268,auto,ni bgegs 'jug ces bya bar go bar bya ste / rgyud de nyid las,15
1269,allo,/ nges,2
1270,auto,par gnas pa la,4
1271,allo,yang,1
1272,auto,gnas nas / gnas su 'gro ba la yang gom pa re re la log 'dren rnams glags tshol ba'i phyir,21
1273,allo,'khod pa yang yod do zhes gsungs so / / dper na chu nang grib ma snang ba ltar / / zhes bya ba ni grib ma chu'i nang du 'byung ba na / thogs pa'am,36
1274,auto,song ba'i rjes shul mi,5
1275,allo,snang bar gting du phyin to / / de bzhin mi,11
1276,auto,yi lus la 'jug par 'gyur / / zhes bya ba yang thogs pa med cing rma med par 'jug,20
1277,allo,pa'i don to / / 'khru tshe gzhan la zhes bya ba la sogs pa ni bgegs kyi rigs drug so so la yang khyad par du bgegs byed pa rnams kyis rang bzhin bstan pa,36
1278,auto,ste tshul ni 'og nas,5
1279,allo,'chad do / / ma brtsal me ni 'byung ba ltar,11
1280,auto,/ / zhes bya ba ni rang dbang med par 'byung ba'i dpe'o / / 'dod chags me chen zhes bya,21
1281,allo,ba des dge,3
1282,auto,ba'i rtsa ba thams cad bsreg pa'i don to / / g.yo zhing 'gul,14
1283,allo,ba zhes ni bya ba'i bgegs,6
1284,auto,/ / zhes bya,4
1285,allo,ba la sogs,3
1286,auto,pas ni khyad,3
1287,allo,par du bgegs byed pa de,6
1288,auto,dag sgrub pa po la 'dzin pa'i dus dang / zin pa'i,12
1289,allo,mtshan ma bstan pa,4
1290,auto,ste tshig gi don ni go sla bas ma phye'o / /,12
1291,allo,bgegs kyis brlams pa zhes,5
1292,auto,bya ba,2
1293,allo,ni,1
1294,auto,des zin nas mi'i rang,5
1295,allo,bzhin gyur pa'o /,4
1296,auto,/,1
1297,allo,phyogs,1
1298,auto,na lam min lam du mthong / / zhes,9
1299,allo,bya ba,2
