Index,Word,Label_ID,Label_Name,Mode,Is_Switch,Confidence
21704,ltar,0,Auto,auto,NO,0.617
21705,zlos,0,Auto,auto,NO,0.716
21706,pa'i,0,Auto,auto,NO,0.882
21707,gsang,0,Auto,auto,NO,0.873
21708,sngags,0,Auto,auto,NO,0.754
21709,nye,0,Auto,auto,NO,0.767
21710,gyur,0,Auto,auto,NO,0.924
21711,na,0,Auto,auto,NO,0.638
21712,/,0,Auto,auto,NO,0.765
21713,/,0,Auto,auto,NO,0.784
21714,mtshan,0,Auto,auto,NO,0.750
21715,mo,0,Auto,auto,NO,0.917
21716,nyal,0,Auto,auto,NO,0.694
21717,ba'i,0,Auto,auto,NO,0.731
21718,rmi,0,Auto,auto,NO,0.828
21719,lam,0,Auto,auto,NO,0.886
21720,'di,0,Auto,auto,NO,0.850
21721,rnams,0,Auto,auto,NO,0.944
21722,mthong,0,Auto,auto,NO,0.938
21723,/,0,Auto,auto,NO,0.815
21724,/,0,Auto,auto,NO,0.586
21725,zhes,0,Auto,auto,NO,0.751
21726,bya,0,Auto,auto,NO,0.909
21727,ba,0,Auto,auto,NO,0.949
21728,la,0,Auto,auto,NO,0.905
21729,sogs,0,Auto,auto,NO,0.779
21730,pa,0,Auto,auto,NO,0.859
21731,gsungs,0,Auto,auto,NO,0.838
21732,pas,0,Auto,auto,NO,0.860
21733,sgrub,0,Auto,auto,NO,0.713
21734,pa'i,0,Auto,auto,NO,0.820
21735,dus,0,Auto,auto,NO,0.845
21736,la,0,Auto,auto,NO,0.795
21737,bab,0,Auto,auto,NO,0.926
21738,par,0,Auto,auto,NO,0.926
21739,shes,0,Auto,auto,NO,0.904
21740,par,0,Auto,auto,NO,0.428
21741,bya,0,Auto,auto,NO,0.398
21742,ste,0,Auto,auto,NO,0.393
21743,/,0,Auto,auto,NO,0.471
21744,tshig,0,Auto,auto,NO,0.445
21745,gi,1,Allo,allo,NO,0.529
21746,don,1,Allo,allo,NO,0.454
21747,gzhan,1,Allo,allo,NO,0.578
21748,ni,1,Allo,allo,NO,0.552
21749,go,1,Allo,allo,NO,0.755
21750,sla,1,Allo,allo,NO,0.749
21751,bas,1,Allo,allo,NO,0.608
21752,ma,1,Allo,allo,NO,0.516
21753,phye'o,0,Auto,auto,NO,0.443
21754,/,0,Auto,auto,NO,0.617
21755,/,0,Auto,auto,NO,0.840
21756,tho,0,Auto,auto,NO,0.862
21757,rangs,0,Auto,auto,NO,0.733
21758,khar,0,Auto,auto,NO,0.903
21759,zhes,0,Auto,auto,NO,0.953
21760,bya,0,Auto,auto,NO,0.886
21761,ba,0,Auto,auto,NO,0.928
21762,ni,0,Auto,auto,NO,0.842
21763,lta,0,Auto,auto,NO,0.849
21764,'og,0,Auto,auto,NO,0.957
21765,thams,0,Auto,auto,NO,0.422
21766,cad,0,Auto,auto,NO,0.400
21767,la,1,Allo,allo,NO,0.419
21768,sbyar,1,Allo,allo,NO,0.757
21769,ro,1,Allo,allo,NO,0.706
21770,/,1,Allo,allo,NO,0.702
21771,/,1,Allo,allo,NO,0.754
21772,de,1,Allo,allo,NO,0.849
21773,yang,1,Allo,allo,NO,0.836
21774,srod,1,Allo,allo,NO,0.858
21775,la,1,Allo,allo,NO,0.864
21776,ni,1,Allo,allo,NO,0.725
21777,bad,1,Allo,allo,NO,0.667
21778,kan,2,SWITCH→Auto,auto,YES,0.454
21779,gyi,0,Auto,auto,NO,0.532
21780,dus,0,Auto,auto,NO,0.793
21781,la,0,Auto,auto,NO,0.795
21782,bab,0,Auto,auto,NO,0.773
21783,pas,0,Auto,auto,NO,0.818
21784,lci,0,Auto,auto,NO,0.835
21785,/,0,Auto,auto,NO,0.744
21786,'jing,0,Auto,auto,NO,0.753
21787,dang,0,Auto,auto,NO,0.882
21788,nam,0,Auto,auto,NO,0.846
21789,gung,0,Auto,auto,NO,0.854
21790,la,0,Auto,auto,NO,0.684
21791,ni,0,Auto,auto,NO,0.802
21792,mkhris,0,Auto,auto,NO,0.867
21793,pa'i,0,Auto,auto,NO,0.677
21794,dus,0,Auto,auto,NO,0.464
21795,la,0,Auto,auto,NO,0.823
21796,bab,0,Auto,auto,NO,0.860
21797,pas,0,Auto,auto,NO,0.723
21798,rmugs,0,Auto,auto,NO,0.850
21799,te,0,Auto,auto,NO,0.863
21800,mi,0,Auto,auto,NO,0.692
21801,gsal,0,Auto,auto,NO,0.755
21802,bas,0,Auto,auto,NO,0.771
21803,ltas,0,Auto,auto,NO,0.841
21804,rnams,0,Auto,auto,NO,0.902
21805,rtogs,0,Auto,auto,NO,0.686
21806,par,0,Auto,auto,NO,0.816
21807,mi,0,Auto,auto,NO,0.655
21808,'gyur,0,Auto,auto,NO,0.653
21809,gyi,0,Auto,auto,NO,0.719
21810,/,0,Auto,auto,NO,0.724
21811,tho,0,Auto,auto,NO,0.869
21812,rangs,0,Auto,auto,NO,0.745
21813,ni,0,Auto,auto,NO,0.816
21814,rlung,0,Auto,auto,NO,0.701
21815,gi,0,Auto,auto,NO,0.650
21816,dus,0,Auto,auto,NO,0.845
21817,la,0,Auto,auto,NO,0.927
21818,bab,0,Auto,auto,NO,0.799
21819,pas,0,Auto,auto,NO,0.869
21820,gsal,0,Auto,auto,NO,0.772
21821,te,0,Auto,auto,NO,0.887
21822,rtogs,0,Auto,auto,NO,0.605
21823,pa'i,0,Auto,auto,NO,0.732
21824,don,0,Auto,auto,NO,0.667
21825,to,0,Auto,auto,NO,0.701
21826,/,0,Auto,auto,NO,0.881
21827,/,0,Auto,auto,NO,0.712
21828,don,0,Auto,auto,NO,0.717
21829,de,0,Auto,auto,NO,0.875
21830,nyid,0,Auto,auto,NO,0.873
21831,phyag,0,Auto,auto,NO,0.865
21832,na,0,Auto,auto,NO,0.868
21833,rdo,0,Auto,auto,NO,0.792
21834,rje,0,Auto,auto,NO,0.506
21835,dbang,0,Auto,auto,NO,0.478
21836,bskur,0,Auto,auto,NO,0.854
21837,ba'i,0,Auto,auto,NO,0.911
21838,rgyud,0,Auto,auto,NO,0.908
21839,chen,0,Auto,auto,NO,0.930
21840,po,0,Auto,auto,NO,0.857
21841,las,0,Auto,auto,NO,0.896
21842,kyang,0,Auto,auto,NO,0.914
21843,ji,0,Auto,auto,NO,0.765
21844,skad,0,Auto,auto,NO,0.623
21845,du,0,Auto,auto,NO,0.904
21846,/,0,Auto,auto,NO,0.929
21847,nam,0,Auto,auto,NO,0.858
21848,gyi,0,Auto,auto,NO,0.921
21849,bzhi,0,Auto,auto,NO,0.937
21850,cha,0,Auto,auto,NO,0.868
21851,lus,0,Auto,auto,NO,0.876
21852,pa'i,0,Auto,auto,NO,0.898
21853,tshe,0,Auto,auto,NO,0.919
21854,/,0,Auto,auto,NO,0.952
21855,/,0,Auto,auto,NO,0.857
21856,gal,0,Auto,auto,NO,0.908
21857,te,0,Auto,auto,NO,0.865
21858,rmi,0,Auto,auto,NO,0.811
21859,lam,0,Auto,auto,NO,0.876
21860,bzang,0,Auto,auto,NO,0.896
21861,rmis,0,Auto,auto,NO,0.939
21862,na,0,Auto,auto,NO,0.889
21863,/,0,Auto,auto,NO,0.915
21864,/,0,Auto,auto,NO,0.890
21865,zhes,0,Auto,auto,NO,0.883
21866,gsungs,0,Auto,auto,NO,0.933
21867,pa'i,0,Auto,auto,NO,0.964
21868,phyir,0,Auto,auto,NO,0.893
21869,ro,0,Auto,auto,NO,0.929
21870,/,0,Auto,auto,NO,0.891
21871,/,0,Auto,auto,NO,0.935
21872,le'u,0,Auto,auto,NO,0.812
21873,lnga,0,Auto,auto,NO,0.899
21874,pa'i,0,Auto,auto,NO,0.861
21875,don,0,Auto,auto,NO,0.882
21876,bshad,0,Auto,auto,NO,0.939
21877,zin,0,Auto,auto,NO,0.886
21878,to,0,Auto,auto,NO,0.895
21879,//,0,Auto,auto,NO,0.941
21880,//,0,Auto,auto,NO,0.928
21881,dngos,0,Auto,auto,NO,0.910
21882,grub,0,Auto,auto,NO,0.894
21883,dang,0,Auto,auto,NO,0.846
21884,nye,0,Auto,auto,NO,0.416
21885,ba,0,Auto,auto,NO,0.418
21886,zhes,0,Auto,auto,NO,0.531
21887,bya,0,Auto,auto,NO,0.540
21888,ba,0,Auto,auto,NO,0.727
21889,ni,0,Auto,auto,NO,0.715
21890,gsang,0,Auto,auto,NO,0.859
21891,sngags,0,Auto,auto,NO,0.841
21892,mngon,0,Auto,auto,NO,0.695
21893,du,0,Auto,auto,NO,0.848
21894,phyogs,0,Auto,auto,NO,0.925
21895,pa,0,Auto,auto,NO,0.843
21896,la,0,Auto,auto,NO,0.796
21897,bsnyen,0,Auto,auto,NO,0.860
21898,pa,0,Auto,auto,NO,0.804
21899,khyad,0,Auto,auto,NO,0.907
21900,par,0,Auto,auto,NO,0.908
21901,can,0,Auto,auto,NO,0.902
21902,gyis,0,Auto,auto,NO,0.867
21903,lha,0,Auto,auto,NO,0.677
21904,mnyes,0,Auto,auto,NO,0.686
21905,nas,0,Auto,auto,NO,0.933
21906,snga,0,Auto,auto,NO,0.759
21907,ma,0,Auto,auto,NO,0.797
21908,bas,0,Auto,auto,NO,0.897
21909,kyang,0,Auto,auto,NO,0.758
21910,dngos,0,Auto,auto,NO,0.913
21911,grub,0,Auto,auto,NO,0.910
21912,thob,0,Auto,auto,NO,0.721
21913,pa,0,Auto,auto,NO,0.614
21914,dang,0,Auto,auto,NO,0.769
21915,nye,0,Auto,auto,NO,0.919
21916,ba'i,0,Auto,auto,NO,0.834
21917,don,0,Auto,auto,NO,0.897
21918,to,0,Auto,auto,NO,0.740
21919,/,0,Auto,auto,NO,0.891
21920,/,0,Auto,auto,NO,0.910
21921,zlos,0,Auto,auto,NO,0.918
21922,la,0,Auto,auto,NO,0.809
21923,dga',0,Auto,auto,NO,0.878
21924,zhes,1,Allo,allo,NO,0.401
21925,bya,0,Auto,auto,NO,0.382
21926,ba,1,Allo,allo,NO,0.425
21927,la,0,Auto,auto,NO,0.458
21928,sogs,0,Auto,auto,NO,0.716
21929,pas,0,Auto,auto,NO,0.730
21930,ni,0,Auto,auto,NO,0.850
21931,lha,0,Auto,auto,NO,0.853
21932,nye,0,Auto,auto,NO,0.787
21933,bar,0,Auto,auto,NO,0.792
21934,gyur,0,Auto,auto,NO,0.904
21935,nas,0,Auto,auto,NO,0.805
21936,lus,0,Auto,auto,NO,0.847
21937,dang,0,Auto,auto,NO,0.883
21938,ngag,0,Auto,auto,NO,0.798
21939,dang,0,Auto,auto,NO,0.730
21940,yid,0,Auto,auto,NO,0.786
21941,kyi,0,Auto,auto,NO,0.784
21942,yon,0,Auto,auto,NO,0.867
21943,tan,1,Allo,allo,NO,0.431
21944,rnams,1,Allo,allo,NO,0.379
21945,'byung,1,Allo,allo,NO,0.443
21946,bar,1,Allo,allo,NO,0.409
21947,bstan,1,Allo,allo,NO,0.534
21948,te,1,Allo,allo,NO,0.522
21949,/,0,Auto,auto,NO,0.550
21950,tshig,0,Auto,auto,NO,0.638
21951,gi,0,Auto,auto,NO,0.704
21952,don,0,Auto,auto,NO,0.827
21953,gzhan,0,Auto,auto,NO,0.792
21954,ni,0,Auto,auto,NO,0.671
21955,go,0,Auto,auto,NO,0.642
21956,bar,0,Auto,auto,NO,0.903
21957,zad,0,Auto,auto,NO,0.721
21958,do,0,Auto,auto,NO,0.756
21959,/,0,Auto,auto,NO,0.885
21960,/,0,Auto,auto,NO,0.901
21961,bud,0,Auto,auto,NO,0.889
21962,med,0,Auto,auto,NO,0.923
21963,ces,0,Auto,auto,NO,0.762
21964,bya,0,Auto,auto,NO,0.790
21965,ba,0,Auto,auto,NO,0.696
21966,ni,0,Auto,auto,NO,0.688
21967,lha,0,Auto,auto,NO,0.854
21968,dang,0,Auto,auto,NO,0.839
21969,lha,0,Auto,auto,NO,0.825
21970,ma,0,Auto,auto,NO,0.801
21971,yin,0,Auto,auto,NO,0.480
21972,gyi,0,Auto,auto,NO,0.389
21973,bu,0,Auto,auto,NO,0.618
21974,mo,0,Auto,auto,NO,0.653
21975,byad,0,Auto,auto,NO,0.706
21976,gzugs,0,Auto,auto,NO,0.724
21977,khyad,0,Auto,auto,NO,0.876
21978,par,0,Auto,auto,NO,0.887
21979,can,0,Auto,auto,NO,0.934
21980,rnams,0,Auto,auto,NO,0.915
21981,so,0,Auto,auto,NO,0.906
21982,/,0,Auto,auto,NO,0.958
21983,/,0,Auto,auto,NO,0.979
21984,'dod,0,Auto,auto,NO,0.956
21985,lha,0,Auto,auto,NO,0.959
21986,zhes,0,Auto,auto,NO,0.975
21987,bya,0,Auto,auto,NO,0.967
21988,ba,0,Auto,auto,NO,0.974
21989,ni,0,Auto,auto,NO,0.949
21990,lha,0,Auto,auto,NO,0.961
21991,dang,0,Auto,auto,NO,0.920
21992,lha,0,Auto,auto,NO,0.962
21993,ma,0,Auto,auto,NO,0.954
21994,yin,0,Auto,auto,NO,0.931
21995,byad,0,Auto,auto,NO,0.419
21996,gzugs,0,Auto,auto,NO,0.400
21997,khyad,0,Auto,auto,NO,0.393
21998,par,0,Auto,auto,NO,0.511
21999,can,0,Auto,auto,NO,0.440
22000,rnams,0,Auto,auto,NO,0.436
22001,so,0,Auto,auto,NO,0.475
22002,/,0,Auto,auto,NO,0.603
22003,/,0,Auto,auto,NO,0.733
22004,mdangs,0,Auto,auto,NO,0.547
22005,'phrog,0,Auto,auto,NO,0.470
22006,ces,1,Allo,allo,NO,0.399
22007,bya,1,Allo,allo,NO,0.435
22008,ba,0,Auto,auto,NO,0.447
22009,ni,0,Auto,auto,NO,0.627
22010,de,0,Auto,auto,NO,0.819
22011,dag,0,Auto,auto,NO,0.814
22012,gcig,0,Auto,auto,NO,0.686
22013,la,0,Auto,auto,NO,0.755
22014,gcig,0,Auto,auto,NO,0.922
22015,mthong,0,Auto,auto,NO,0.703
22016,ba,0,Auto,auto,NO,0.712
22017,tsam,0,Auto,auto,NO,0.924
22018,gyis,0,Auto,auto,NO,0.750
22019,rang,0,Auto,auto,NO,0.871
22020,dbang,0,Auto,auto,NO,0.692
22021,med,0,Auto,auto,NO,0.787
22022,par,0,Auto,auto,NO,0.938
22023,'dod,0,Auto,auto,NO,0.768
22024,chags,0,Auto,auto,NO,0.920
22025,skye,0,Auto,auto,NO,0.947
22026,ba,0,Auto,auto,NO,0.961
22027,ste,0,Auto,auto,NO,0.951
22028,/,0,Auto,auto,NO,0.916
22029,lha'i,0,Auto,auto,NO,0.976
22030,bu,0,Auto,auto,NO,0.901
22031,mo,0,Auto,auto,NO,0.958
22032,de,0,Auto,auto,NO,0.917
22033,dag,0,Auto,auto,NO,0.938
22034,gzhan,0,Auto,auto,NO,0.970
22035,gyis,0,Auto,auto,NO,0.723
22036,mi,0,Auto,auto,NO,0.940
22037,mthong,0,Auto,auto,NO,0.744
22038,bar,0,Auto,auto,NO,0.826
22039,bya,0,Auto,auto,NO,0.921
22040,ba'i,0,Auto,auto,NO,0.946
22041,phyir,0,Auto,auto,NO,0.878
22042,gsang,0,Auto,auto,NO,0.855
22043,sngags,0,Auto,auto,NO,0.902
22044,dang,0,Auto,auto,NO,0.701
22045,sman,0,Auto,auto,NO,0.846
22046,gyis,0,Auto,auto,NO,0.721
22047,bsgrubs,0,Auto,auto,NO,0.844
22048,te,0,Auto,auto,NO,0.848
22049,/,0,Auto,auto,NO,0.858
22050,lus,0,Auto,auto,NO,0.881
22051,sbas,0,Auto,auto,NO,0.391
22052,pa,0,Auto,auto,NO,0.423
22053,rnams,0,Auto,auto,NO,0.462
22054,so,1,Allo,allo,NO,0.458
22055,/,0,Auto,auto,NO,0.458
22056,/,1,Allo,allo,NO,0.493
22057,'dod,0,Auto,auto,NO,0.646
22058,la,0,Auto,auto,NO,0.677
22059,longs,0,Auto,auto,NO,0.866
22060,spyad,0,Auto,auto,NO,0.839
22061,phyir,0,Auto,auto,NO,0.694
22062,ni,0,Auto,auto,NO,0.685
22063,'bod,0,Auto,auto,NO,0.732
22064,par,0,Auto,auto,NO,0.889
22065,'gyur,0,Auto,auto,NO,0.647
22066,/,0,Auto,auto,NO,0.729
22067,/,0,Auto,auto,NO,0.584
22068,zhes,0,Auto,auto,NO,0.453
22069,bya,0,Auto,auto,NO,0.588
22070,ba,0,Auto,auto,NO,0.602
22071,ni,0,Auto,auto,NO,0.738
22072,sgrub,0,Auto,auto,NO,0.594
22073,pa,0,Auto,auto,NO,0.715
22074,po,0,Auto,auto,NO,0.544
22075,sgo,0,Auto,auto,NO,0.649
22076,gsum,0,Auto,auto,NO,0.569
22077,dag,0,Auto,auto,NO,0.538
22078,pas,0,Auto,auto,NO,0.493
22079,/,1,Allo,allo,NO,0.576
22080,/,1,Allo,allo,NO,0.500
22081,lha'i,1,Allo,allo,NO,0.580
22082,bu,1,Allo,allo,NO,0.831
22083,mo,1,Allo,allo,NO,0.868
22084,lus,1,Allo,allo,NO,0.881
22085,sbas,1,Allo,allo,NO,0.838
22086,pa,0,Auto,auto,NO,0.691
22087,de,0,Auto,auto,NO,0.736
22088,dag,0,Auto,auto,NO,0.891
22089,kyang,0,Auto,auto,NO,0.815
22090,mngon,0,Auto,auto,NO,0.920
22091,sum,0,Auto,auto,NO,0.878
22092,du,1,Allo,allo,NO,0.432
22093,mthong,1,Allo,allo,NO,0.388
22094,zhing,1,Allo,allo,NO,0.564
22095,de,1,Allo,allo,NO,0.634
22096,dag,1,Allo,allo,NO,0.544
22097,gis,1,Allo,allo,NO,0.634
22098,kyang,1,Allo,allo,NO,0.484
22099,nye,0,Auto,auto,NO,0.662
22100,bar,0,Auto,auto,NO,0.756
22101,spyod,0,Auto,auto,NO,0.881
22102,pa,0,Auto,auto,NO,0.860
22103,rnams,0,Auto,auto,NO,0.689
22104,kyis,0,Auto,auto,NO,0.787
22105,mchod,0,Auto,auto,NO,0.730
22106,ces,0,Auto,auto,NO,0.852
22107,bya,0,Auto,auto,NO,0.717
22108,ba'i,0,Auto,auto,NO,0.555
22109,tha,0,Auto,auto,NO,0.759
22110,tshig,0,Auto,auto,NO,0.953
22111,go,0,Auto,auto,NO,0.852
22112,/,0,Auto,auto,NO,0.913
22113,/,0,Auto,auto,NO,0.781
22114,lus,0,Auto,auto,NO,0.899
22115,ni,0,Auto,auto,NO,0.951
22116,dri,0,Auto,auto,NO,0.922
22117,med,0,Auto,auto,NO,0.880
22118,dag,0,Auto,auto,NO,0.926
22119,par,0,Auto,auto,NO,0.902
22120,rig,0,Auto,auto,NO,0.956
22121,pa,0,Auto,auto,NO,0.931
22122,dang,0,Auto,auto,NO,0.904
22123,/,1,Allo,allo,NO,0.487
22124,/,1,Allo,allo,NO,0.462
22125,zhes,1,Allo,allo,NO,0.654
22126,bya,1,Allo,allo,NO,0.687
22127,ba,1,Allo,allo,NO,0.708
22128,ni,1,Allo,allo,NO,0.772
22129,mtshan,1,Allo,allo,NO,0.807
22130,ma,1,Allo,allo,NO,0.830
22131,de,1,Allo,allo,NO,0.852
22132,dag,1,Allo,allo,NO,0.747
22133,byung,1,Allo,allo,NO,0.859
22134,na,1,Allo,allo,NO,0.722
22135,/,1,Allo,allo,NO,0.696
22136,dngos,0,Auto,auto,NO,0.394
22137,grub,0,Auto,auto,NO,0.603
22138,dang,0,Auto,auto,NO,0.792
22139,'gal,0,Auto,auto,NO,0.759
22140,ba'i,0,Auto,auto,NO,0.534
22141,skyon,0,Auto,auto,NO,0.498
22142,med,0,Auto,auto,NO,0.739
22143,par,0,Auto,auto,NO,0.660
22144,khong,0,Auto,auto,NO,0.528
22145,du,0,Auto,auto,NO,0.672
22146,chud,0,Auto,auto,NO,0.640
22147,par,0,Auto,auto,NO,0.824
22148,bya,0,Auto,auto,NO,0.669
22149,ba'i,0,Auto,auto,NO,0.512
22150,don,0,Auto,auto,NO,0.773
22151,to,0,Auto,auto,NO,0.648
22152,/,0,Auto,auto,NO,0.693
22153,/,0,Auto,auto,NO,0.521
22154,gso,0,Auto,auto,NO,0.761
22155,sbyong,0,Auto,auto,NO,0.649
22156,sdom,0,Auto,auto,NO,0.776
22157,pa,0,Auto,auto,NO,0.642
22158,dang,0,Auto,auto,NO,0.673
22159,ni,0,Auto,auto,NO,0.552
22160,ldan,0,Auto,auto,NO,0.701
22161,pa,1,Allo,allo,NO,0.556
22162,yis,0,Auto,auto,NO,0.587
22163,/,0,Auto,auto,NO,0.587
22164,/,0,Auto,auto,NO,0.720
22165,zhes,1,Allo,allo,NO,0.545
22166,bya,1,Allo,allo,NO,0.579
22167,ba,0,Auto,auto,NO,0.521
22168,ni,0,Auto,auto,NO,0.669
22169,de,1,Allo,allo,NO,0.600
22170,nas,1,Allo,allo,NO,0.558
22171,nyes,1,Allo,allo,NO,0.509
22172,pa,1,Allo,allo,NO,0.644
22173,thams,1,Allo,allo,NO,0.588
22174,cad,1,Allo,allo,NO,0.731
22175,bshags,1,Allo,allo,NO,0.791
22176,la,1,Allo,allo,NO,0.776
22177,rang,1,Allo,allo,NO,0.839
22178,gi,1,Allo,allo,NO,0.826
22179,lha'i,1,Allo,allo,NO,0.905
22180,gzugs,1,Allo,allo,NO,0.867
22181,kyi,1,Allo,allo,NO,0.894
22182,spyan,1,Allo,allo,NO,0.859
22183,sngar,1,Allo,allo,NO,0.746
22184,byang,1,Allo,allo,NO,0.716
22185,chub,1,Allo,allo,NO,0.320
22186,kyi,0,Auto,auto,NO,0.494
22187,sdom,0,Auto,auto,NO,0.641
22188,pa,0,Auto,auto,NO,0.597
22189,nod,1,Allo,allo,NO,0.733
22190,ces,1,Allo,allo,NO,0.815
22191,bya,1,Allo,allo,NO,0.740
22192,ba'i,0,Auto,auto,NO,0.589
22193,tha,1,Allo,allo,NO,0.457
22194,tshig,1,Allo,allo,NO,0.632
22195,go,1,Allo,allo,NO,0.564
22196,/,0,Auto,auto,NO,0.463
22197,/,1,Allo,allo,NO,0.656
22198,nyin,1,Allo,allo,NO,0.547
22199,zhag,1,Allo,allo,NO,0.609
22200,gcig,0,Auto,auto,NO,0.611
22201,gam,0,Auto,auto,NO,0.676
22202,gnyis,0,Auto,auto,NO,0.864
22203,sam,0,Auto,auto,NO,0.741
22204,gsum,0,Auto,auto,NO,0.894
22205,du,0,Auto,auto,NO,0.856
22206,ni,1,Allo,allo,NO,0.495
22207,/,1,Allo,allo,NO,0.407
22208,/,1,Allo,allo,NO,0.533
22209,kha,1,Allo,allo,NO,0.726
22210,zas,1,Allo,allo,NO,0.692
22211,spangs,1,Allo,allo,NO,0.866
22212,shing,1,Allo,allo,NO,0.769
22213,smyung,1,Allo,allo,NO,0.852
22214,bar,1,Allo,allo,NO,0.827
22215,gnas,1,Allo,allo,NO,0.886
22216,pa,1,Allo,allo,NO,0.746
22217,yis,1,Allo,allo,NO,0.729
22218,/,1,Allo,allo,NO,0.655
22219,/,2,SWITCH→Auto,auto,YES,0.435
22220,zhes,0,Auto,auto,NO,0.641
22221,bya,0,Auto,auto,NO,0.820
22222,ba,0,Auto,auto,NO,0.805
22223,ni,0,Auto,auto,NO,0.542
22224,dngos,0,Auto,auto,NO,0.725
22225,grub,0,Auto,auto,NO,0.491
22226,rab,0,Auto,auto,NO,0.866
22227,la,0,Auto,auto,NO,0.948
22228,sogs,0,Auto,auto,NO,0.904
22229,pa,0,Auto,auto,NO,0.946
22230,gsum,0,Auto,auto,NO,0.664
22231,gyi,0,Auto,auto,NO,0.802
22232,don,0,Auto,auto,NO,0.846
22233,du,0,Auto,auto,NO,0.930
22234,zhag,0,Auto,auto,NO,0.899
22235,grangs,0,Auto,auto,NO,0.862
22236,mang,1,Allo,allo,NO,0.430
22237,nyung,1,Allo,allo,NO,0.402
22238,du,1,Allo,allo,NO,0.443
22239,smyung,1,Allo,allo,NO,0.602
22240,ba,1,Allo,allo,NO,0.616
22241,bya,1,Allo,allo,NO,0.789
22242,bar,1,Allo,allo,NO,0.762
22243,bstan,1,Allo,allo,NO,0.768
22244,to,0,Auto,auto,NO,0.478
22245,/,0,Auto,auto,NO,0.523
22246,/,0,Auto,auto,NO,0.687
22247,gzhan,0,Auto,auto,NO,0.746
22248,dag,0,Auto,auto,NO,0.736
22249,na,0,Auto,auto,NO,0.831
22250,re,0,Auto,auto,NO,0.874
22251,sgrub,0,Auto,auto,NO,0.891
22252,pa,0,Auto,auto,NO,0.949
22253,po,0,Auto,auto,NO,0.904
22254,nyid,0,Auto,auto,NO,0.959
22255,kyi,0,Auto,auto,NO,0.915
22256,nyams,1,Allo,allo,NO,0.439
22257,che,1,Allo,allo,NO,0.362
22258,chung,1,Allo,allo,NO,0.425
22259,las,1,Allo,allo,NO,0.603
22260,byung,1,Allo,allo,NO,0.474
22261,ba,1,Allo,allo,NO,0.722
22262,na,1,Allo,allo,NO,0.525
22263,rnam,1,Allo,allo,NO,0.710
22264,pa,1,Allo,allo,NO,0.694
22265,gsum,1,Allo,allo,NO,0.741
22266,du,1,Allo,allo,NO,0.574
22267,gsungs,1,Allo,allo,NO,0.611
22268,so,1,Allo,allo,NO,0.545
22269,zhe'o,0,Auto,auto,NO,0.547
22270,/,0,Auto,auto,NO,0.772
22271,/,0,Auto,auto,NO,0.895
22272,rang,0,Auto,auto,NO,0.889
22273,gi,0,Auto,auto,NO,0.750
22274,'byor,0,Auto,auto,NO,0.875
22275,pa,0,Auto,auto,NO,0.688
22276,zhes,0,Auto,auto,NO,0.944
22277,bya,0,Auto,auto,NO,0.974
22278,ba,0,Auto,auto,NO,0.965
22279,ni,0,Auto,auto,NO,0.976
22280,nam,0,Auto,auto,NO,0.912
22281,mkha',0,Auto,auto,NO,0.947
22282,la,0,Auto,auto,NO,0.968
22283,'gro,0,Auto,auto,NO,0.972
22284,ba,0,Auto,auto,NO,0.965
22285,la,0,Auto,auto,NO,0.941
22286,sogs,1,Allo,allo,NO,0.396
22287,te,1,Allo,allo,NO,0.407
22288,mngon,1,Allo,allo,NO,0.392
22289,par,1,Allo,allo,NO,0.548
22290,mtho,1,Allo,allo,NO,0.535
22291,ba'i,1,Allo,allo,NO,0.707
22292,dpal,1,Allo,allo,NO,0.641
22293,thob,1,Allo,allo,NO,0.598
22294,par,0,Auto,auto,NO,0.726
22295,'gyur,0,Auto,auto,NO,0.779
22296,ro,0,Auto,auto,NO,0.898
22297,/,0,Auto,auto,NO,0.866
22298,/,0,Auto,auto,NO,0.873
22299,gzhan,0,Auto,auto,NO,0.889
22300,ni,0,Auto,auto,NO,0.896
22301,go,0,Auto,auto,NO,0.606
22302,bar,0,Auto,auto,NO,0.718
22303,zad,0,Auto,auto,NO,0.904
22304,do,0,Auto,auto,NO,0.966
22305,/,0,Auto,auto,NO,0.944
22306,/,0,Auto,auto,NO,0.965
22307,de,0,Auto,auto,NO,0.964
22308,ltar,0,Auto,auto,NO,0.947
22309,yan,1,Allo,allo,NO,0.424
22310,lag,1,Allo,allo,NO,0.407
22311,thams,1,Allo,allo,NO,0.508
22312,cad,1,Allo,allo,NO,0.622
22313,'dus,1,Allo,allo,NO,0.564
22314,pa,1,Allo,allo,NO,0.564
22315,dang,1,Allo,allo,NO,0.531
22316,/,1,Allo,allo,NO,0.625
22317,/,1,Allo,allo,NO,0.712
22318,zhes,1,Allo,allo,NO,0.748
22319,bya,1,Allo,allo,NO,0.816
22320,ba,1,Allo,allo,NO,0.625
22321,ni,1,Allo,allo,NO,0.668
22322,bshad,0,Auto,auto,NO,0.472
22323,ma,0,Auto,auto,NO,0.692
22324,thag,0,Auto,auto,NO,0.868
22325,pa'i,0,Auto,auto,NO,0.852
22326,mi,0,Auto,auto,NO,0.628
22327,gtsang,0,Auto,auto,NO,0.619
22328,ba,0,Auto,auto,NO,0.646
22329,rnams,0,Auto,auto,NO,0.804
22330,so,0,Auto,auto,NO,0.923
22331,/,0,Auto,auto,NO,0.648
22332,/,0,Auto,auto,NO,0.830
